2686	0	3.5462
2690	0	3.5462
2696	0	3.5463
2701	0	3.5462
2706	0	3.5462
2711	0	3.5462
2715	0	3.5462
2720	0	3.5462
2726	0	3.5462
2730	0	3.5462
2735	0	3.5462
2741	0	3.5462
2745	0	3.5462
2751	0	3.5462
2756	0	3.5462
2760	0	3.5462
2766	0	3.5463
2771	0	3.5462
2776	0	3.5462
2780	0	3.5462
2786	0	3.5462
2791	0	3.5462
2796	0	3.5462
2800	0	3.5462
2805	0	3.5462
2811	0	3.5462
2815	0	3.5462
2821	0	3.546
2826	0	3.5462
2831	0	3.5462
2836	0	3.5462
2841	0	3.5462
2845	0	3.546
2851	0	3.5462
2855	0	3.5462
2861	0	3.546
2866	0	3.5462
2870	0	3.5462
2876	0	3.5462
2881	0	3.5462
2886	0	3.5462
2890	0	3.546
2896	0	3.5462
2901	0	3.5462
2906	0	3.546
2911	0	3.5462
2915	0	3.546
2920	0	3.546
2926	0	3.5462
2930	0	3.546
2936	0	3.5462
2940	0	3.546
2946	0	3.546
2951	0	3.546
2956	0	3.5462
2961	0	3.5462
2966	0	3.5462
2971	0	3.5462
2975	0	3.5462
2980	0	3.5462
2985	0	3.5462
2991	0	3.546
2996	0	3.546
3001	0	3.5462
3005	0	3.5462
3010	0	3.546
3016	0	3.5462
3021	0	3.5462
3025	0	3.5462
3031	0	3.5462
3036	0	3.5462
3041	0	3.5462
3046	0	3.5462
3050	0	3.5462
3056	0	3.5462
3061	0	3.546
3065	0	3.5462
3070	0	3.5462
3076	0	3.5462
3081	0	3.5462
3086	0	3.546
3090	0	3.5462
3095	0	3.5462
3101	0	3.5462
3106	0	3.5462
3110	0	3.546
3116	0	3.5462
3120	0	3.5462
3125	0	3.5462
3131	0	3.546
3136	0	3.5462
3141	0	3.5462
3146	0	3.5462
3151	0	3.5462
3156	0	3.546
3160	0	3.5462
3166	0	3.5462
3171	0	3.5462
3176	0	3.5462
3181	0	3.546
3186	0	3.546
3191	0	3.5462
3196	0	3.5462
3201	0	3.546
3206	0	3.5462
3210	0	3.5462
3216	0	3.546
3220	0	3.5462
3226	0	3.5462
3230	0	3.5462
3235	0	3.546
3241	0	3.546
3246	0	3.5462
3251	0	3.546
3256	0	3.5462
3261	0	3.546
3265	0	3.546
3271	0	3.546
3276	0	3.5462
3281	0	3.5462
3285	0	3.5462
3291	0	3.5462
3296	0	3.5462
3300	0	3.5462
3305	0	3.5462
3311	0	3.5462
3316	0	3.5462
3321	0	3.5462
3326	0	3.5462
3330	0	3.5462
3336	0	3.5462
3340	0	3.5462
3346	0	3.5462
3351	0	3.5462
3356	0	3.5462
3360	0	3.5462
3366	0	3.5462
3371	0	3.5462
3376	0	3.5462
3380	0	3.546
3386	0	3.5462
3391	0	3.5462
3395	0	3.5462
3400	0	3.5462
3406	0	3.5462
3411	0	3.5462
3416	0	3.5462
3421	0	3.5462
3426	0	3.5462
3431	0	3.5462
3435	0	3.5462
3441	0	3.5462
3445	0	3.5462
3451	0	3.5462
3455	0	3.5462
3461	0	3.5462
3466	0	3.5462
3470	0	3.5462
3476	0	3.5462
3481	0	3.5462
3485	0	3.5462
3491	0	3.5462
3496	0	3.5462
3500	0	3.5462
3505	0	3.5462
3511	0	3.5462
3516	0	3.546
3521	0	3.5462
3526	0	3.5462
3530	0	3.5462
3535	0	3.5462
3541	0	3.5462
3546	0	3.5462
3551	0	3.5462
3555	0	3.5462
3560	0	3.5462
3565	0	3.5462
3570	0	3.5462
3576	0	3.5462
3580	0	3.5462
3586	0	3.5462
3591	0	3.5462
3598	0	3.5462
3602	0	3.5462
3606	0	3.5462
3611	0	3.5462
3616	0	3.5462
3621	0	3.5462
3626	0	3.5462
3631	0	3.5462
3635	0	3.5462
3641	0	3.5462
3645	0	3.5462
3650	0	3.5462
3655	0	3.5462
3661	0	3.5462
3666	0	3.5462
3671	0	3.5462
3676	0	3.5462
3681	0	3.5462
3685	0	3.5462
3691	0	3.5463
3696	0	3.5462
3701	0	3.5463
3706	0	3.5462
3711	0	3.5463
3716	0	3.5463
3720	0	3.5463
3726	0	3.5463
3731	0	3.5463
3736	0	3.5462
3741	0	3.5463
3746	0	3.5463
3750	0	3.5462
3756	0	3.5463
3761	0	3.5462
3765	0	3.5462
3771	0	3.5462
3776	0	3.5463
3781	0	3.5462
3786	0	3.5462
3790	0	3.5462
3795	0	3.5462
3800	0	3.5463
3806	0	3.5462
3810	0	3.5462
3816	0	3.5462
3821	0	3.5463
3825	0	3.5462
3831	0	3.5463
3835	0	3.5462
3840	0	3.5462
3846	0	3.5463
3851	0	3.5462
3856	0	3.5462
3860	0	3.5462
3866	0	3.5463
3871	0	3.5463
3876	0	3.5462
3881	0	3.5463
3886	0	3.5463
3891	0	3.5463
3896	0	3.5463
3901	0	3.5463
3906	0	3.5463
3911	0	3.5463
3916	0	3.5463
3921	0	3.5463
3926	0	3.5463
3930	0	3.5462
3936	0	3.5463
3940	0	3.5463
3946	0	3.5463
3951	0	3.5463
3956	0	3.5463
3960	0	3.5463
3965	0	3.5463
3971	0	3.5463
3975	0	3.5463
3981	0	3.5463
3986	0	3.5463
3990	0	3.5463
3996	0	3.5463
4000	0	3.5463
4006	0	3.5465
4011	0	3.5463
4016	0	3.5465
4021	0	3.5465
4026	0	3.5463
4031	0	3.5465
4035	0	3.5465
4041	0	3.5463
4046	0	3.5465
4050	0	3.5463
4056	0	3.5463
4061	0	3.5463
4065	0	3.5465
4071	0	3.5463
4075	0	3.5463
4081	0	3.5463
4086	0	3.5463
4090	0	3.5463
4095	0	3.5463
4101	0	3.5463
4106	0	3.5465
4111	0	3.5463
4116	0	3.5463
4121	0	3.5463
4126	0	3.5465
4131	0	3.5463
4136	0	3.5463
4141	0	3.5465
4146	0	3.5463
4150	0	3.5465
4156	0	3.5465
4161	0	3.5465
4166	0	3.5463
4171	0	3.5465
4175	0	3.5465
4181	0	3.5465
4186	0	3.5463
4191	0	3.5463
4196	0	3.5463
4201	0	3.5463
4206	0	3.5463
4211	0	3.5463
4216	0	3.5463
4221	0	3.5465
4225	0	3.5465
4230	0	3.5465
4235	0	3.5465
4241	0	3.5465
4246	0	3.5465
4251	0	3.5465
4255	0	3.5465
4261	0	3.5465
4266	0	3.5465
4271	0	3.5465
4275	0	3.5465
4280	0	3.5465
4286	0	3.5465
4291	0	3.5463
4296	0	3.5465
4300	0	3.5465
4305	0	3.5465
4310	0	3.5465
4316	0	3.5465
4320	0	3.5465
4326	0	3.5466
4330	0	3.5465
4336	0	3.5465
4341	0	3.5465
4346	0	3.5465
4351	0	3.5466
4356	0	3.5466
4361	0	3.5465
4365	0	3.5465
4370	0	3.5465
4375	0	3.5465
4381	0	3.5465
4385	0	3.5465
4391	0	3.5465
4396	0	3.5465
4401	0	3.5465
4406	0	3.5465
4411	0	3.5465
4415	0	3.5465
4421	0	3.5465
4426	0	3.5465
4431	0	3.5465
4435	0	3.5465
4441	0	3.5465
4446	0	3.5465
4451	0	3.5465
4455	0	3.5465
4460	0	3.5465
4466	0	3.5465
4471	0	3.5465
4475	0	3.5465
4481	0	3.5465
4486	0	3.5466
4491	0	3.5465
4496	0	3.5465
4500	0	3.5465
4505	0	3.5465
4511	0	3.5465
4516	0	3.5465
4520	0	3.5465
4526	0	3.5465
4531	0	3.5465
4536	0	3.5465
4541	0	3.5466
4545	0	3.5466
4551	0	3.5465
4556	0	3.5466
4561	0	3.5465
4566	0	3.5465
4571	0	3.5465
4575	0	3.5465
4581	0	3.5466
4585	0	3.5465
4591	0	3.5466
4596	0	3.5465
4600	0	3.5466
4606	0	3.5466
4611	0	3.5465
4615	0	3.5466
4621	0	3.5466
4625	0	3.5466
4631	0	3.5466
4636	0	3.5466
4641	0	3.5465
4645	0	3.5466
4650	0	3.5466
4656	0	3.5466
4660	0	3.5466
4666	0	3.5466
4671	0	3.5465
4676	0	3.5466
4680	0	3.5466
4686	0	3.5466
4690	0	3.5466
4695	0	3.5466
4700	0	3.5466
4706	0	3.5465
4711	0	3.5466
4716	0	3.5466
4720	0	3.5466
4726	0	3.5466
4731	0	3.5466
4736	0	3.5466
4741	0	3.5466
4746	0	3.5466
4751	0	3.5466
4756	0	3.5466
4761	0	3.5466
4765	0	3.5466
4771	0	3.5466
4776	0	3.5466
4781	0	3.5466
4785	0	3.5468
4791	0	3.5466
4795	0	3.5466
4801	0	3.5466
4801	0.0228	3.5542
4806	0.0228	3.5584
4811	0.0228	3.56
4817	0.0228	3.561
4822	0.0228	3.5618
4827	0.0228	3.5624
4832	0.0228	3.5627
4836	0.0228	3.5632
4842	0.0228	3.5637
4847	0.0228	3.564
4852	0.0228	3.5645
4856	0.0228	3.5646
4861	0.0228	3.5648
4867	0.0228	3.5651
4872	0.0228	3.5654
4876	0.0228	3.5655
4882	0.0228	3.5658
4887	0.0228	3.566
4891	0.0228	3.5662
4897	0.0228	3.5665
4901	0.0228	3.5668
4906	0.0228	3.5668
4911	0.0228	3.5671
4916	0.0228	3.5672
4922	0.0228	3.5676
4926	0.0228	3.5677
4931	0.0228	3.568
4936	0.0228	3.5682
4941	0.0228	3.5685
4946	0.0228	3.5688
4952	0.0228	3.5689
4956	0.0227	3.5691
4962	0.0228	3.5694
4966	0.0228	3.5696
4971	0.0228	3.5697
4976	0.0227	3.57
4981	0.0228	3.5702
4987	0.0227	3.5705
4991	0.0228	3.5707
4996	0.0228	3.5708
5001	0.0227	3.571
5007	0.0228	3.5713
5012	0.0228	3.5713
5017	0.0228	3.5714
5021	0.0227	3.5716
5026	0.0228	3.5717
5031	0.0228	3.5719
5036	0.0228	3.572
5041	0.0227	3.572
5047	0.0227	3.5724
5051	0.0227	3.5724
5056	0.0228	3.5725
5061	0.0228	3.5725
5067	0.0228	3.5727
5072	0.0228	3.5728
5076	0.0228	3.5728
5081	0.0228	3.573
5087	0.0228	3.5731
5091	0.0228	3.5731
5097	0.0228	3.5733
5101	0.0228	3.5733
5107	0.0228	3.5734
5111	0.0228	3.5734
5116	0.0227	3.5734
5122	0.0227	3.5736
5126	0.0227	3.5736
5131	0.0228	3.5738
5137	0.0227	3.5738
5141	0.0228	3.5739
5146	0.0228	3.5739
5151	0.0227	3.5739
5157	0.0228	3.5741
5162	0.0228	3.5742
5167	0.0228	3.5742
5171	0.0228	3.5742
5177	0.0227	3.5742
5181	0.0228	3.5744
5186	0.0228	3.5744
5191	0.0228	3.5745
5197	0.0228	3.5745
5202	0.0228	3.5745
5207	0.0228	3.5747
5211	0.0228	3.5747
5216	0.0228	3.5748
5221	0.0227	3.5748
5226	0.0227	3.5748
5231	0.0228	3.5751
5236	0.0228	3.5751
5242	0.0228	3.5753
5246	0.0227	3.5753
5251	0.0228	3.5755
5256	0.0228	3.5756
5262	0.0227	3.5758
5266	0.0228	3.5759
5271	0.0228	3.5759
5276	0.0228	3.5761
5281	0.0228	3.5762
5287	0.0228	3.5765
5291	0.0228	3.5767
5296	0.0228	3.5767
5301	0.0228	3.5769
5307	0.0228	3.577
5311	0.0227	3.5772
5316	0.0227	3.5773
5321	0.0228	3.5773
5326	0.0228	3.5775
5332	0.0228	3.5775
5336	0.0228	3.5776
5341	0.0227	3.5778
5347	0.0227	3.5778
5351	0.0227	3.5779
5356	0.0227	3.5779
5361	0.0228	3.5781
5367	0.0228	3.5781
5371	0.0228	3.5782
5376	0.0228	3.5782
5381	0.0228	3.5782
5387	0.0228	3.5784
5391	0.0228	3.5784
5396	0.0228	3.5786
5401	0.0227	3.5786
5407	0.0228	3.5786
5412	0.0227	3.5786
5416	0.0227	3.5786
5421	0.0228	3.5787
5427	0.0227	3.5789
5431	0.0228	3.5789
5436	0.0228	3.5787
5442	0.0228	3.5789
5447	0.0228	3.5789
5452	0.0227	3.5789
5456	0.0228	3.579
5462	0.0228	3.579
5466	0.0228	3.579
5471	0.0228	3.579
5476	0.0228	3.5792
5482	0.0228	3.5792
5486	0.0227	3.5792
5491	0.0228	3.5792
5496	0.0228	3.5793
5501	0.0228	3.5793
5507	0.0228	3.5793
5512	0.0227	3.5793
5516	0.0228	3.5795
5521	0.0227	3.5795
5526	0.0227	3.5795
5532	0.0228	3.5796
5536	0.0228	3.5796
5541	0.0228	3.5796
5546	0.0228	3.5798
5551	0.0228	3.5798
5557	0.0228	3.5798
5562	0.0228	3.58
5566	0.0228	3.5801
5572	0.0227	3.5801
5576	0.0228	3.5803
5581	0.0228	3.5803
5587	0.0227	3.5804
5592	0.0227	3.5806
5596	0.0228	3.5807
5601	0.0228	3.5807
5606	0.0227	3.5809
5611	0.0227	3.581
5616	0.0228	3.581
5621	0.0227	3.5812
5626	0.0228	3.5813
5632	0.0228	3.5815
5636	0.0228	3.5815
5641	0.0227	3.5817
5646	0.0228	3.5817
5652	0.0228	3.5818
5656	0.0228	3.582
5662	0.0227	3.582
5667	0.0227	3.582
5671	0.0228	3.5821
5677	0.0227	3.5821
5681	0.0228	3.5821
5686	0.0228	3.5823
5691	0.0228	3.5823
5697	0.0228	3.5823
5702	0.0227	3.5824
5706	0.0227	3.5824
5711	0.0228	3.5824
5717	0.0228	3.5826
5721	0.0227	3.5826
5726	0.0228	3.5827
5732	0.0227	3.5826
5737	0.0227	3.5826
5741	0.0228	3.5827
5747	0.0228	3.5827
5751	0.0228	3.5827
5757	0.0227	3.5827
5761	0.0228	3.5827
5767	0.0228	3.5829
5771	0.0227	3.5829
5777	0.0228	3.5831
5781	0.0227	3.5831
5786	0.0227	3.5829
5791	0.0227	3.5831
5797	0.0228	3.5829
5801	0.0227	3.5831
5807	0.0227	3.5831
5812	0.0228	3.5831
5816	0.0228	3.5831
5821	0.0228	3.5831
5827	0.0227	3.5831
5831	0.0228	3.5831
5836	0.0228	3.5832
5841	0.0228	3.5832
5846	0.0228	3.5832
5852	0.0228	3.5832
5857	0.0228	3.5834
5861	0.0228	3.5834
5867	0.0228	3.5834
5872	0.0228	3.5835
5876	0.0228	3.5835
5881	0.0228	3.5837
5887	0.0228	3.5838
5891	0.0228	3.5837
5896	0.0228	3.5838
5902	0.0228	3.584
5906	0.0227	3.5841
5911	0.0228	3.5841
5916	0.0228	3.5843
5921	0.0228	3.5844
5926	0.0227	3.5844
5931	0.0228	3.5846
5936	0.0227	3.5848
5941	0.0227	3.5848
5947	0.0228	3.5849
5951	0.0227	3.5849
5957	0.0228	3.5851
5961	0.0228	3.5851
5967	0.0228	3.5851
5971	0.0228	3.5852
5977	0.0227	3.5854
5981	0.0228	3.5854
5986	0.0228	3.5855
5991	0.0228	3.5855
5996	0.0227	3.5855
6001	0.0227	3.5855
6002	0.0227	3.5857
6002	0	3.5801
6008	0	3.5773
6012	0	3.5764
6018	0	3.5756
6022	0	3.5751
6027	0	3.5745
6032	0	3.5742
6037	0	3.5738
6042	0	3.5734
6047	0	3.5733
6053	0	3.573
6058	0	3.5727
6063	0	3.5725
6067	0	3.5722
6072	0	3.572
6077	0	3.5717
6083	0	3.5717
6087	0	3.5714
6093	0	3.5713
6097	0	3.5711
6102	0	3.571
6107	0	3.571
6112	0	3.5707
6118	0	3.5705
6123	0	3.5705
6128	0	3.5703
6133	0	3.57
6137	0	3.5699
6143	0	3.5699
6147	0	3.5697
6152	0	3.5697
6157	0	3.5696
6162	0	3.5694
6167	0	3.5694
6172	0	3.5693
6177	0	3.5691
6183	0	3.5691
6188	0	3.5689
6192	0	3.5688
6197	0	3.5686
6202	0	3.5686
6208	0	3.5685
6212	0	3.5685
6217	0	3.5685
6223	0	3.5683
6227	0	3.5683
6233	0	3.568
6238	0	3.568
6243	0	3.568
6248	0	3.5679
6252	0	3.5679
6257	0	3.5677
6262	0	3.5677
6267	0	3.5677
6273	0	3.5676
6277	0	3.5676
6283	0	3.5676
6288	0	3.5674
6292	0	3.5674
6297	0	3.5672
6303	0	3.5671
6308	0	3.5671
6313	0	3.5671
6317	0	3.5671
6322	0	3.5671
6328	0	3.5669
6333	0	3.5668
6338	0	3.5668
6342	0	3.5668
6348	0	3.5666
6352	0	3.5666
6357	0	3.5666
6362	0	3.5666
6367	0	3.5665
6372	0	3.5665
6377	0	3.5663
6383	0	3.5663
6388	0	3.5663
6392	0	3.5663
6397	0	3.5662
